"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.document_url","Answer.category.label","Approve","Reject"
"302OLP89DY6RDX5VO0GJKZKO8CCACQ","36ENCJ709J8WC06EPA4JOHGF537KEH","Is this a tech job?","Classify job ads as tech/non-tech","jobs, occupations, classification, text","$0.04","Mon Aug 17 14:01:18 PDT 2020","10","BatchId:4154922;OriginalHitTemplateId:928390860;","120","86400","Mon Aug 24 14:01:18 PDT 2020","","","3X73LLYYQ1DS188U9Y4R5GXQU62HNS","A3OXI3SXDSOO1U","Approved","Mon Aug 17 14:15:05 PDT 2020","Mon Aug 17 14:15:28 PDT 2020","Tue Aug 18 14:15:28 PDT 2020","Mon Aug 17 14:23:33 PDT 2020","","","23","100% (1/1)","100% (1/1)","100% (1/1)","https://s3.eu-central-1.amazonaws.com/com.radbrt.wfh/html_jobs/job9821459.html","Yes"
"302OLP89DY6RDX5VO0GJKZKO8CCACQ","36ENCJ709J8WC06EPA4JOHGF537KEH","Is this a tech job?","Classify job ads as tech/non-tech","jobs, occupations, classification, text","$0.04","Mon Aug 17 14:01:18 PDT 2020","10","BatchId:4154922;OriginalHitTemplateId:928390860;","120","86400","Mon Aug 24 14:01:18 PDT 2020","","","3ZSY5X72NXAN8NM96IGYY9Z17P3OR9","A1YRE4MWDOR66K","Approved","Mon Aug 17 14:09:54 PDT 2020","Mon Aug 17 14:10:06 PDT 2020","Tue Aug 18 14:10:06 PDT 2020","Mon Aug 17 14:23:33 PDT 2020","","","12","100% (2/2)","100% (2/2)","100% (2/2)","https://s3.eu-central-1.amazonaws.com/com.radbrt.wfh/html_jobs/job9821459.html","Yes"
"302OLP89DY6RDX5VO0GJKZKO8CCCAS","36ENCJ709J8WC06EPA4JOHGF537KEH","Is this a tech job?","Classify job ads as tech/non-tech","jobs, occupations, classification, text","$0.04","Mon Aug 17 14:01:15 PDT 2020","10","BatchId:4154922;OriginalHitTemplateId:928390860;","120","86400","Mon Aug 24 14:01:15 PDT 2020","","","31UV0MXWNQBO7ED8BGQQBBYJ3YE5IG","AKSJ3C5O3V9RB","Approved","Mon Aug 17 14:03:01 PDT 2020","Mon Aug 17 14:04:11 PDT 2020","Tue Aug 18 14:04:11 PDT 2020","Mon Aug 17 14:23:34 PDT 2020","","","70","100% (1/1)","100% (1/1)","100% (1/1)","https://s3.eu-central-1.amazonaws.com/com.radbrt.wfh/html_jobs/job9759018.html","No"
"302OLP89DY6RDX5VO0GJKZKO8CCCAS","36ENCJ709J8WC06EPA4JOHGF537KEH","Is this a tech job?","Classify job ads as tech/non-tech","jobs, occupations, classification, text","$0.04","Mon Aug 17 14:01:15 PDT 2020","10","BatchId:4154922;OriginalHitTemplateId:928390860;","120","86400","Mon Aug 24 14:01:15 PDT 2020","","","32N49TQG3GHQZQ9P5JGQYB4Z3EAVA8","A990YVIY66UNS","Approved","Mon Aug 17 14:01:58 PDT 2020","Mon Aug 17 14:02:21 PDT 2020","Tue Aug 18 14:02:21 PDT 2020","Mon Aug 17 14:23:34 PDT 2020","","","23","100% (1/1)","100% (1/1)","100% (1/1)","https://s3.eu-central-1.amazonaws.com/com.radbrt.wfh/html_jobs/job9759018.html","Yes"
"302OLP89DY6RDX5VO0GJKZKO8CCCAS","36ENCJ709J8WC06EPA4JOHGF537KEH","Is this a tech job?","Classify job ads as tech/non-tech","jobs, occupations, classification, text","$0.04","Mon Aug 17 14:01:15 PDT 2020","10","BatchId:4154922;OriginalHitTemplateId:928390860;","120","86400","Mon Aug 24 14:01:15 PDT 2020","","","36H9ULYP62TC4MQ3ZAOZ9O4W57KFJO","A1LGJ85CEM0WZ5","Approved","Mon Aug 17 14:14:47 PDT 2020","Mon Aug 17 14:15:12 PDT 2020","Tue Aug 18 14:15:12 PDT 2020","Mon Aug 17 14:23:34 PDT 2020","","","25","100% (2/2)","100% (2/2)","100% (2/2)","https://s3.eu-central-1.amazonaws.com/com.radbrt.wfh/html_jobs/job9759018.html","Yes"
"302OLP89DY6RDX5VO0GJKZKO8CCCAS","36ENCJ709J8WC06EPA4JOHGF537KEH","Is this a tech job?","Classify job ads as tech/non-tech","jobs, occupations, classification, text","$0.04","Mon Aug 17 14:01:15 PDT 2020","10","BatchId:4154922;OriginalHitTemplateId:928390860;","120","86400","Mon Aug 24 14:01:15 PDT 2020","","","3DR23U6WE5DECBMCGTIXTC65R8WETA","A3LT965UO87C3F","Approved","Mon Aug 17 14:14:28 PDT 2020","Mon Aug 17 14:14:53 PDT 2020","Tue Aug 18 14:14:53 PDT 2020","Mon Aug 17 14:23:34 PDT 2020","","","25","100% (3/3)","100% (3/3)","100% (3/3)","https://s3.eu-central-1.amazonaws.com/com.radbrt.wfh/html_jobs/job9759018.html","No"
"302OLP89DY6RDX5VO0GJKZKO8CCCAS","36ENCJ709J8WC06EPA4JOHGF537KEH","Is this a tech job?","Classify job ads as tech/non-tech","jobs, occupations, classification, text","$0.04","Mon Aug 17 14:01:15 PDT 2020","10","BatchId:4154922;OriginalHitTemplateId:928390860;","120","86400","Mon Aug 24 14:01:15 PDT 2020","","","3M0NZ3JDP1XA242IBKECB619ZBIZ59","A1BCXM3RDGUYA8","Approved","Mon Aug 17 14:14:19 PDT 2020","Mon Aug 17 14:14:32 PDT 2020","Tue Aug 18 14:14:32 PDT 2020","Mon Aug 17 14:23:34 PDT 2020","","","13","100% (1/1)","100% (1/1)","100% (1/1)","https://s3.eu-central-1.amazonaws.com/com.radbrt.wfh/html_jobs/job9759018.html","Yes"
"302OLP89DY6RDX5VO0GJKZKO8CCCAS","36ENCJ709J8WC06EPA4JOHGF537KEH","Is this a tech job?","Classify job ads as tech/non-tech","jobs, occupations, classification, text","$0.04","Mon Aug 17 14:01:15 PDT 2020","10","BatchId:4154922;OriginalHitTemplateId:928390860;","120","86400","Mon Aug 24 14:01:15 PDT 2020","","","3SKEMFQBZ34Y0RMY9HI50BNNXS5K89","ANTZEJSOJWC2K","Approved","Mon Aug 17 14:08:07 PDT 2020","Mon Aug 17 14:08:56 PDT 2020","Tue Aug 18 14:08:56 PDT 2020","Mon Aug 17 14:23:34 PDT 2020","","","49","100% (3/3)","100% (3/3)","100% (3/3)","https://s3.eu-central-1.amazonaws.com/com.radbrt.wfh/html_jobs/job9759018.html","Yes"
"302OLP89DY6RDX5VO0GJKZKO8CCCAS","36ENCJ709J8WC06EPA4JOHGF537KEH","Is this a tech job?","Classify job ads as tech/non-tech","jobs, occupations, classification, text","$0.04","Mon Aug 17 14:01:15 PDT 2020","10","BatchId:4154922;OriginalHitTemplateId:928390860;","120","86400","Mon Aug 24 14:01:15 PDT 2020","","","3TVRFO09GKEZZY5O2P6YVAHVD1JLXL","A27OFCQG73Z4UF","Approved","Mon Aug 17 14:09:38 PDT 2020","Mon Aug 17 14:09:47 PDT 2020","Tue Aug 18 14:09:47 PDT 2020","Mon Aug 17 14:23:35 PDT 2020","","","9","100% (1/1)","100% (1/1)","100% (1/1)","https://s3.eu-central-1.amazonaws.com/com.radbrt.wfh/html_jobs/job9759018.html","No"
"302OLP89DY6RDX5VO0GJKZKO8CCCAS","36ENCJ709J8WC06EPA4JOHGF537KEH","Is this a tech job?","Classify job ads as tech/non-tech","jobs, occupations, classification, text","$0.04","Mon Aug 17 14:01:15 PDT 2020","10","BatchId:4154922;OriginalHitTemplateId:928390860;","120","86400","Mon Aug 24 14:01:15 PDT 2020","","","3WJ1OXY92AFSOEDCXQ5G6XKRSGDA8M","A3KB5Z4VH58O6Z","Approved","Mon Aug 17 14:15:25 PDT 2020","Mon Aug 17 14:15:56 PDT 2020","Tue Aug 18 14:15:56 PDT 2020","Mon Aug 17 14:23:35 PDT 2020","","","31","100% (4/4)","100% (4/4)","100% (4/4)","https://s3.eu-central-1.amazonaws.com/com.radbrt.wfh/html_jobs/job9759018.html","Yes"
"302OLP89DY6RDX5VO0GJKZKO8CCCAS","36ENCJ709J8WC06EPA4JOHGF537KEH","Is this a tech job?","Classify job ads as tech/non-tech","jobs, occupations, classification, text","$0.04","Mon Aug 17 14:01:15 PDT 2020","10","BatchId:4154922;OriginalHitTemplateId:928390860;","120","86400","Mon Aug 24 14:01:15 PDT 2020","","","3WSELTNVR31BMY500OGBXTGE6TYTAU","A15GLNTVDPCXUQ","Approved","Mon Aug 17 14:16:50 PDT 2020","Mon Aug 17 14:18:28 PDT 2020","Tue Aug 18 14:18:28 PDT 2020","Mon Aug 17 14:23:35 PDT 2020","","","98","100% (3/3)","100% (3/3)","100% (3/3)","https://s3.eu-central-1.amazonaws.com/com.radbrt.wfh/html_jobs/job9759018.html","Yes"
"302OLP89DY6RDX5VO0GJKZKO8CCCAS","36ENCJ709J8WC06EPA4JOHGF537KEH","Is this a tech job?","Classify job ads as tech/non-tech","jobs, occupations, classification, text","$0.04","Mon Aug 17 14:01:15 PDT 2020","10","BatchId:4154922;OriginalHitTemplateId:928390860;","120","86400","Mon Aug 24 14:01:15 PDT 2020","","","3Z7EFSHGN9D6WUBIPCDZSRR8JS7CXY","A1LV2VFAOBHUT6","Approved","Mon Aug 17 14:17:55 PDT 2020","Mon Aug 17 14:18:02 PDT 2020","Tue Aug 18 14:18:02 PDT 2020","Mon Aug 17 14:23:35 PDT 2020","","","7","100% (1/1)","100% (1/1)","100% (1/1)","https://s3.eu-central-1.amazonaws.com/com.radbrt.wfh/html_jobs/job9759018.html","Yes"
"307FVKVSYQE6ZRUIOIYHRA6AFRP74J","36ENCJ709J8WC06EPA4JOHGF537KEH","Is this a tech job?","Classify job ads as tech/non-tech","jobs, occupations, classification, text","$0.04","Mon Aug 17 14:01:13 PDT 2020","10","BatchId:4154922;OriginalHitTemplateId:928390860;","120","86400","Mon Aug 24 14:01:13 PDT 2020","","","35USIKEBNRFC4JODDFDN8P80LSLN6W","AA4KPDV3A2QQ9","Approved","Mon Aug 17 14:12:08 PDT 2020","Mon Aug 17 14:12:43 PDT 2020","Tue Aug 18 14:12:43 PDT 2020","Mon Aug 17 14:23:35 PDT 2020","","","35","100% (4/4)","100% (4/4)","100% (4/4)","https://s3.eu-central-1.amazonaws.com/com.radbrt.wfh/html_jobs/job1162-2019-10-106.html","No"
"307FVKVSYQE6ZRUIOIYHRA6AFRP74J","36ENCJ709J8WC06EPA4JOHGF537KEH","Is this a tech job?","Classify job ads as tech/non-tech","jobs, occupations, classification, text","$0.04","Mon Aug 17 14:01:13 PDT 2020","10","BatchId:4154922;OriginalHitTemplateId:928390860;","120","86400","Mon Aug 24 14:01:13 PDT 2020","","","3A1PQ49WVHGPN1154B6T89KNR5X1H4","A3NFGEUZAH9V5G","Approved","Mon Aug 17 14:14:37 PDT 2020","Mon Aug 17 14:14:46 PDT 2020","Tue Aug 18 14:14:46 PDT 2020","Mon Aug 17 14:23:36 PDT 2020","","","9","100% (4/4)","100% (4/4)","100% (4/4)","https://s3.eu-central-1.amazonaws.com/com.radbrt.wfh/html_jobs/job1162-2019-10-106.html","Yes"
"307FVKVSYQE6ZRUIOIYHRA6AFRP74J","36ENCJ709J8WC06EPA4JOHGF537KEH","Is this a tech job?","Classify job ads as tech/non-tech","jobs, occupations, classification, text","$0.04","Mon Aug 17 14:01:13 PDT 2020","10","BatchId:4154922;OriginalHitTemplateId:928390860;","120","86400","Mon Aug 24 14:01:13 PDT 2020","","","3CFJTT4SXTP3UIRRZ95N9VCFU4CI7B","A4GGEF7TZ6KFS","Approved","Mon Aug 17 14:15:13 PDT 2020","Mon Aug 17 14:15:58 PDT 2020","Tue Aug 18 14:15:58 PDT 2020","Mon Aug 17 14:23:36 PDT 2020","","","45","100% (1/1)","100% (1/1)","100% (1/1)","https://s3.eu-central-1.amazonaws.com/com.radbrt.wfh/html_jobs/job1162-2019-10-106.html","No"
"307FVKVSYQE6ZRUIOIYHRA6AFRP74J","36ENCJ709J8WC06EPA4JOHGF537KEH","Is this a tech job?","Classify job ads as tech/non-tech","jobs, occupations, classification, text","$0.04","Mon Aug 17 14:01:13 PDT 2020","10","BatchId:4154922;OriginalHitTemplateId:928390860;","120","86400","Mon Aug 24 14:01:13 PDT 2020","","","3OF2M9AATGNDKNNLI7IIDVKRW1BZKS","A1KYT873YSD49A","Approved","Mon Aug 17 14:07:25 PDT 2020","Mon Aug 17 14:07:38 PDT 2020","Tue Aug 18 14:07:38 PDT 2020","Mon Aug 17 14:23:36 PDT 2020","","","13","100% (1/1)","100% (1/1)","100% (1/1)","https://s3.eu-central-1.amazonaws.com/com.radbrt.wfh/html_jobs/job1162-2019-10-106.html","Yes"
